"year","demographic","wages"
1983,"white_women_bachelors_degree",23.71
1983,"white_women_advanced_degree",29.6
1983,"black_women_less_than_hs",12.92
1983,"black_women_high_school",15.94
1983,"black_women_some_college",17.71
1983,"black_women_bachelors_degree",23.73
1983,"black_women_advanced_degree",30.64
1983,"hispanic_women_less_than_hs",12.35
1983,"hispanic_women_high_school",16.02
1983,"hispanic_women_some_college",18.94
1983,"hispanic_women_bachelors_degree",23.17
1983,"hispanic_women_advanced_degree",26.31
1982,"less_than_hs",16.73
1982,"high_school",20.65
1982,"some_college",22.43
1982,"bachelors_degree",30.55
1982,"advanced_degree",36.08
1982,"men_less_than_hs",19.34
1982,"men_high_school",24.64
1982,"men_some_college",26.22
1982,"men_bachelors_degree",35.8
1982,"men_advanced_degree",39.95
1982,"women_less_than_hs",12.82
1982,"women_high_school",16.63
1982,"women_some_college",18.26
1982,"women_bachelors_degree",23.57
1982,"women_advanced_degree",28.81
1982,"white_less_than_hs",17.23
1982,"white_high_school",21.02
1982,"white_some_college",22.83
1982,"white_bachelors_degree",31.12
1982,"white_advanced_degree",36.2
1982,"black_less_than_hs",15.43
1982,"black_high_school",18.18
1982,"black_some_college",19.91
1982,"black_bachelors_degree",25.82
1982,"black_advanced_degree",32.4
1982,"hispanic_less_than_hs",15.67
1982,"hispanic_high_school",19.43
1982,"hispanic_some_college",20.98
1982,"hispanic_bachelors_degree",27.19
1982,"hispanic_advanced_degree",33.42
1982,"white_men_less_than_hs",20.15
1982,"white_men_high_school",25.29
1982,"white_men_some_college",26.83
1982,"white_men_bachelors_degree",36.5
1982,"white_men_advanced_degree",40.13
1982,"black_men_less_than_hs",17.57
1982,"black_men_high_school",20.56
1982,"black_men_some_college",22.23
1982,"black_men_bachelors_degree",28.87
1982,"black_men_advanced_degree",34.32
1982,"hispanic_men_less_than_hs",17.27
1982,"hispanic_men_high_school",21.93
1982,"hispanic_men_some_college",23.69
1982,"hispanic_men_bachelors_degree",29.94
1982,"hispanic_men_advanced_degree",34.9
1982,"white_women_less_than_hs",12.85
1982,"white_women_high_school",16.71
1982,"white_women_some_college",18.34
1982,"white_women_bachelors_degree",23.55
1982,"white_women_advanced_degree",28.56
1982,"black_women_less_than_hs",12.81
1982,"black_women_high_school",15.95
1982,"black_women_some_college",17.88
1982,"black_women_bachelors_degree",23.54
1982,"black_women_advanced_degree",30.65
1982,"hispanic_women_less_than_hs",12.67
1982,"hispanic_women_high_school",16.48
1982,"hispanic_women_some_college",17.68
1982,"hispanic_women_bachelors_degree",23.98
1982,"hispanic_women_advanced_degree",30.21
1981,"less_than_hs",17.07
1981,"high_school",20.68
1981,"some_college",22.47
1981,"bachelors_degree",30.17
1981,"advanced_degree",35.32
1981,"men_less_than_hs",19.64
1981,"men_high_school",24.84
1981,"men_some_college",26.24
1981,"men_bachelors_degree",35.41
1981,"men_advanced_degree",38.72
1981,"women_less_than_hs",13.12
1981,"women_high_school",16.46
1981,"women_some_college",18.13
1981,"women_bachelors_degree",22.94
1981,"women_advanced_degree",28.51
1981,"white_less_than_hs",17.6
1981,"white_high_school",21.03
1981,"white_some_college",22.79
1981,"white_bachelors_degree",30.71
1981,"white_advanced_degree",35.42
1981,"black_less_than_hs",15.81
1981,"black_high_school",18.35
1981,"black_some_college",20.56
1981,"black_bachelors_degree",25.59
1981,"black_advanced_degree",32.92
1981,"hispanic_less_than_hs",15.8
1981,"hispanic_high_school",19.41
1981,"hispanic_some_college",21.4
1981,"hispanic_bachelors_degree",26.24
1981,"hispanic_advanced_degree",35.61
1981,"white_men_less_than_hs",20.46
1981,"white_men_high_school",25.43
1981,"white_men_some_college",26.74
1981,"white_men_bachelors_degree",36.08
1981,"white_men_advanced_degree",38.93
1981,"black_men_less_than_hs",18.08
1981,"black_men_high_school",21.02
1981,"black_men_some_college",23.15
1981,"black_men_bachelors_degree",27.93
1981,"black_men_advanced_degree",34.94
1981,"hispanic_men_less_than_hs",17.2
1981,"hispanic_men_high_school",22.36
1981,"hispanic_men_some_college",24.45
1981,"hispanic_men_bachelors_degree",29.9
1981,"hispanic_men_advanced_degree",37.31
1981,"white_women_less_than_hs",13.19
1981,"white_women_high_school",16.55
1981,"white_women_some_college",18.16
1981,"white_women_bachelors_degree",22.87
1981,"white_women_advanced_degree",28.11
1981,"black_women_less_than_hs",12.88
1981,"black_women_high_school",15.86
1981,"black_women_some_college",18.14
1981,"black_women_bachelors_degree",23.82
1981,"black_women_advanced_degree",31.05
1981,"hispanic_women_less_than_hs",13.02
1981,"hispanic_women_high_school",16.13
1981,"hispanic_women_some_college",17.49
1981,"hispanic_women_bachelors_degree",21.29
1981,"hispanic_women_advanced_degree",31.21
1980,"less_than_hs",17.42
1980,"high_school",20.9
1980,"some_college",22.73
1980,"bachelors_degree",30.04
1980,"advanced_degree",35.53
1980,"men_less_than_hs",20.08
1980,"men_high_school",25.18
1980,"men_some_college",26.63
1980,"men_bachelors_degree",35.16
1980,"men_advanced_degree",39
1980,"women_less_than_hs",13.22
1980,"women_high_school",16.54
1980,"women_some_college",18.12
1980,"women_bachelors_degree",22.96
1980,"women_advanced_degree",28.47
1980,"white_less_than_hs",17.94
1980,"white_high_school",21.27
1980,"white_some_college",23.09
1980,"white_bachelors_degree",30.44
1980,"white_advanced_degree",35.61
1980,"black_less_than_hs",15.77
1980,"black_high_school",18.54
1980,"black_some_college",20.76
1980,"black_bachelors_degree",26.23
1980,"black_advanced_degree",35.1
1980,"hispanic_less_than_hs",16.4
1980,"hispanic_high_school",19.43
1980,"hispanic_some_college",20.94
1980,"hispanic_bachelors_degree",27.48
1980,"hispanic_advanced_degree",33.01
1980,"white_men_less_than_hs",20.89
1980,"white_men_high_school",25.81
1980,"white_men_some_college",27.19
1980,"white_men_bachelors_degree",35.62
1980,"white_men_advanced_degree",39.07
1980,"black_men_less_than_hs",17.86
1980,"black_men_high_school",21.21
1980,"black_men_some_college",23.4
1980,"black_men_bachelors_degree",29.29
1980,"black_men_advanced_degree",38.95
1980,"hispanic_men_less_than_hs",18.13
1980,"hispanic_men_high_school",22.29
1980,"hispanic_men_some_college",23.28
1980,"hispanic_men_bachelors_degree",31.33
1980,"hispanic_men_advanced_degree",35.93
1980,"white_women_less_than_hs",13.3
1980,"white_women_high_school",16.62
1980,"white_women_some_college",18.12
1980,"white_women_bachelors_degree",22.86
1980,"white_women_advanced_degree",28.12
1980,"black_women_less_than_hs",12.98
1980,"black_women_high_school",16.09
1980,"black_women_some_college",18.28
1980,"black_women_bachelors_degree",23.99
1980,"black_women_advanced_degree",31.58
1980,"hispanic_women_less_than_hs",12.87
1980,"hispanic_women_high_school",16.16
1980,"hispanic_women_some_college",17.86
1980,"hispanic_women_bachelors_degree",22.6
1980,"hispanic_women_advanced_degree",28.23
1979,"less_than_hs",17.95
1979,"high_school",21.62
1979,"some_college",23.2
1979,"bachelors_degree",30.57
1979,"advanced_degree",36.19
1979,"men_less_than_hs",20.74
1979,"men_high_school",26.04
1979,"men_some_college",27.18
1979,"men_bachelors_degree",35.72
1979,"men_advanced_degree",39.52
1979,"women_less_than_hs",13.54
1979,"women_high_school",16.94
1979,"women_some_college",18.25
1979,"women_bachelors_degree",23.26
1979,"women_advanced_degree",28.83
1979,"white_less_than_hs",18.48
1979,"white_high_school",21.99
1979,"white_some_college",23.56
1979,"white_bachelors_degree",30.99
1979,"white_advanced_degree",36.48
1979,"black_less_than_hs",16.4
1979,"black_high_school",19.13
1979,"black_some_college",21.15
1979,"black_bachelors_degree",26.78
1979,"black_advanced_degree",32.78
1979,"hispanic_less_than_hs",16.81
1979,"hispanic_high_school",19.96
1979,"hispanic_some_college",21.42
1979,"hispanic_bachelors_degree",26.67
1979,"hispanic_advanced_degree",34.47
1979,"white_men_less_than_hs",21.54
1979,"white_men_high_school",26.65
1979,"white_men_some_college",27.73
1979,"white_men_bachelors_degree",36.16
1979,"white_men_advanced_degree",39.8
1979,"black_men_less_than_hs",18.6
1979,"black_men_high_school",22.04
1979,"black_men_some_college",24.04
1979,"black_men_bachelors_degree",30.51
1979,"black_men_advanced_degree",36.4
1979,"hispanic_men_less_than_hs",18.69
1979,"hispanic_men_high_school",23.11
1979,"hispanic_men_some_college",23.71
1979,"hispanic_men_bachelors_degree",30.46
1979,"hispanic_men_advanced_degree",35.93
1979,"white_women_less_than_hs",13.63
1979,"white_women_high_school",17.05
1979,"white_women_some_college",18.22
1979,"white_women_bachelors_degree",23.23
1979,"white_women_advanced_degree",28.64
1979,"black_women_less_than_hs",13.33
1979,"black_women_high_school",16.3
1979,"black_women_some_college",18.54
1979,"black_women_bachelors_degree",23.84
1979,"black_women_advanced_degree",29.34
1979,"hispanic_women_less_than_hs",13.2
1979,"hispanic_women_high_school",16.27
1979,"hispanic_women_some_college",18.02
1979,"hispanic_women_bachelors_degree",21.94
1979,"hispanic_women_advanced_degree",30.87
1978,"less_than_hs",17.29
1978,"high_school",21.52
1978,"some_college",23.25
1978,"bachelors_degree",30.9
1978,"advanced_degree",37.56
1978,"men_less_than_hs",20.1
1978,"men_high_school",25.97
1978,"men_some_college",27.14
1978,"men_bachelors_degree",35.92
1978,"men_advanced_degree",40.89
1978,"women_less_than_hs",13.02
1978,"women_high_school",16.84
1978,"women_some_college",18.17
1978,"women_bachelors_degree",23.65
1978,"women_advanced_degree",30
1978,"white_less_than_hs",17.88
1978,"white_high_school",21.83
1978,"white_some_college",23.59
1978,"white_bachelors_degree",31.24
1978,"white_advanced_degree",37.5
1978,"black_less_than_hs",15.19
1978,"black_high_school",19.79
1978,"black_some_college",20.39
1978,"black_bachelors_degree",27.79
1978,"black_advanced_degree",36.63
1978,"hispanic_less_than_hs",16.3
1978,"hispanic_high_school",19.11
1978,"hispanic_some_college",22.08
1978,"hispanic_bachelors_degree",25.79
1978,"hispanic_advanced_degree",37.36
1978,"white_men_less_than_hs",20.92
1978,"white_men_high_school",26.54
1978,"white_men_some_college",27.63
1978,"white_men_bachelors_degree",36.41
1978,"white_men_advanced_degree",40.95
1978,"black_men_less_than_hs",17.35
1978,"black_men_high_school",22.73
1978,"black_men_some_college",22.73
1978,"black_men_bachelors_degree",30.44
1978,"black_men_advanced_degree",39.69
1978,"hispanic_men_less_than_hs",18.06
1978,"hispanic_men_high_school",21.8
1978,"hispanic_men_some_college",25.17
1978,"hispanic_men_bachelors_degree",29.24
1978,"hispanic_men_advanced_degree",41.47
1978,"white_women_less_than_hs",13.09
1978,"white_women_high_school",16.85
1978,"white_women_some_college",18.15
1978,"white_women_bachelors_degree",23.5
1978,"white_women_advanced_degree",29.35
1978,"black_women_less_than_hs",12.67
1978,"black_women_high_school",17
1978,"black_women_some_college",18.24
1978,"black_women_bachelors_degree",25.47
1978,"black_women_advanced_degree",34.08
1978,"hispanic_women_less_than_hs",13.08
1978,"hispanic_women_high_school",15.72
1978,"hispanic_women_some_college",17.56
1978,"hispanic_women_bachelors_degree",21.26
1978,"hispanic_women_advanced_degree",28.97
1977,"less_than_hs",17.59
1977,"high_school",21.5
1977,"some_college",22.97
1977,"bachelors_degree",31.07
1977,"advanced_degree",37.36
1977,"men_less_than_hs",20.43
1977,"men_high_school",25.97
1977,"men_some_college",26.7
1977,"men_bachelors_degree",36.09
1977,"men_advanced_degree",40.56
1977,"women_less_than_hs",13.08
1977,"women_high_school",16.71
1977,"women_some_college",17.92
1977,"women_bachelors_degree",23.88
1977,"women_advanced_degree",30.33
1977,"white_less_than_hs",18.09
1977,"white_high_school",21.85
1977,"white_some_college",23.29
1977,"white_bachelors_degree",31.41
1977,"white_advanced_degree",37.44
1977,"black_less_than_hs",15.73
1977,"black_high_school",18.83
1977,"black_some_college",20.83
1977,"black_bachelors_degree",27.24
1977,"black_advanced_degree",36.03
1977,"hispanic_less_than_hs",16.54
1977,"hispanic_high_school",20.25
1977,"hispanic_some_college",21.06
1977,"hispanic_bachelors_degree",29.72
1977,"hispanic_advanced_degree",32.06
1977,"white_men_less_than_hs",21.12
1977,"white_men_high_school",26.55
1977,"white_men_some_college",27.22
1977,"white_men_bachelors_degree",36.55
1977,"white_men_advanced_degree",40.97
1977,"black_men_less_than_hs",17.94
1977,"black_men_high_school",21.56
1977,"black_men_some_college",22.76
1977,"black_men_bachelors_degree",29.19
1977,"black_men_advanced_degree",34.53
1977,"hispanic_men_less_than_hs",18.68
1977,"hispanic_men_high_school",22.73
1977,"hispanic_men_some_college",23.45
1977,"hispanic_men_bachelors_degree",33.91
1977,"hispanic_men_advanced_degree",32.92
1977,"white_women_less_than_hs",13.17
1977,"white_women_high_school",16.75
1977,"white_women_some_college",17.85
1977,"white_women_bachelors_degree",23.76
1977,"white_women_advanced_degree",29.17
1977,"black_women_less_than_hs",12.8
1977,"black_women_high_school",16.3
1977,"black_women_some_college",18.87
1977,"black_women_bachelors_degree",25.83
1977,"black_women_advanced_degree",37.1
1977,"hispanic_women_less_than_hs",12.66
1977,"hispanic_women_high_school",17.22
1977,"hispanic_women_some_college",17.12
1977,"hispanic_women_bachelors_degree",21.49
1977,"hispanic_women_advanced_degree",30.31
1976,"less_than_hs",17.52
1976,"high_school",21.76
1976,"some_college",23.49
1976,"bachelors_degree",31.46
1976,"advanced_degree",37.5
1976,"men_less_than_hs",20.36
1976,"men_high_school",26.14
1976,"men_some_college",27.1
1976,"men_bachelors_degree",36.42
1976,"men_advanced_degree",40.31
1976,"women_less_than_hs",12.96
1976,"women_high_school",17.01
1976,"women_some_college",18.37
1976,"women_bachelors_degree",24.52
1976,"women_advanced_degree",31.05
1976,"white_less_than_hs",17.89
1976,"white_high_school",22.09
1976,"white_some_college",23.79
1976,"white_bachelors_degree",31.75
1976,"white_advanced_degree",37.65
1976,"black_less_than_hs",15.9
1976,"black_high_school",19.37
1976,"black_some_college",21.93
1976,"black_bachelors_degree",27.17
1976,"black_advanced_degree",37.05
1976,"hispanic_less_than_hs",16.71
1976,"hispanic_high_school",20.17
1976,"hispanic_some_college",20.74
1976,"hispanic_bachelors_degree",26.91
1976,"hispanic_advanced_degree",34.95
1976,"white_men_less_than_hs",20.94
1976,"white_men_high_school",26.57
1976,"white_men_some_college",27.51
1976,"white_men_bachelors_degree",36.86
1976,"white_men_advanced_degree",40.4
1976,"black_men_less_than_hs",18.26
1976,"black_men_high_school",22.8
1976,"black_men_some_college",24.57
1976,"black_men_bachelors_degree",29.06
1976,"black_men_advanced_degree",39.63
1976,"hispanic_men_less_than_hs",18.29
1976,"hispanic_men_high_school",23.14
1976,"hispanic_men_some_college",23.13
1976,"hispanic_men_bachelors_degree",30.44
1976,"hispanic_men_advanced_degree",42.59
1976,"white_women_less_than_hs",12.88
1976,"white_women_high_school",17.08
1976,"white_women_some_college",18.33
1976,"white_women_bachelors_degree",24.26
1976,"white_women_advanced_degree",30.86
1976,"black_women_less_than_hs",12.75
1976,"black_women_high_school",16.4
1976,"black_women_some_college",19.11
1976,"black_women_bachelors_degree",26.1
1976,"black_women_advanced_degree",34.92
1976,"hispanic_women_less_than_hs",13.79
1976,"hispanic_women_high_school",17.29
1976,"hispanic_women_some_college",17.4
1976,"hispanic_women_bachelors_degree",20.29
1976,"hispanic_women_advanced_degree",20.93
1975,"less_than_hs",17.3
1975,"high_school",21.55
1975,"some_college",23.3
1975,"bachelors_degree",31.45
1975,"advanced_degree",38.41
1975,"men_less_than_hs",20
1975,"men_high_school",26.02
1975,"men_some_college",26.93
1975,"men_bachelors_degree",36.21
1975,"men_advanced_degree",40.86
1975,"women_less_than_hs",12.91
1975,"women_high_school",16.54
1975,"women_some_college",17.91
1975,"women_bachelors_degree",24.44
1975,"women_advanced_degree",32.14
1975,"white_less_than_hs",17.83
1975,"white_high_school",21.94
1975,"white_some_college",23.66
1975,"white_bachelors_degree",31.89
1975,"white_advanced_degree",38.65
1975,"black_less_than_hs",15.35
1975,"black_high_school",18.41
1975,"black_some_college",21.01
1975,"black_bachelors_degree",28.05
1975,"black_advanced_degree",36.42
1975,"hispanic_less_than_hs",16.14
1975,"hispanic_high_school",19.57
1975,"hispanic_some_college",20.68
1975,"hispanic_bachelors_degree",25.15
1975,"hispanic_advanced_degree",25.67
1975,"white_men_less_than_hs",20.75
1975,"white_men_high_school",26.57
1975,"white_men_some_college",27.41
1975,"white_men_bachelors_degree",36.77
1975,"white_men_advanced_degree",41.06
1975,"black_men_less_than_hs",17.51
1975,"black_men_high_school",21.37
1975,"black_men_some_college",23.54
1975,"black_men_bachelors_degree",28.22
1975,"black_men_advanced_degree",39.16
1975,"hispanic_men_less_than_hs",17.78
1975,"hispanic_men_high_school",22.27
1975,"hispanic_men_some_college",23.35
1975,"hispanic_men_bachelors_degree",31.29
1975,"hispanic_men_advanced_degree",26.52
1975,"white_women_less_than_hs",12.98
1975,"white_women_high_school",16.62
1975,"white_women_some_college",17.93
1975,"white_women_bachelors_degree",24.25
1975,"white_women_advanced_degree",32.33
1975,"black_women_less_than_hs",12.48
1975,"black_women_high_school",15.88
1975,"black_women_some_college",18.11
1975,"black_women_bachelors_degree",27.93
1975,"black_women_advanced_degree",33.03
1975,"hispanic_women_less_than_hs",12.87
1975,"hispanic_women_high_school",16.04
1975,"hispanic_women_some_college",17.04
1975,"hispanic_women_bachelors_degree",18.85
1975,"hispanic_women_advanced_degree",23.63
1974,"less_than_hs",17.68
1974,"high_school",21.6
1974,"some_college",23.32
1974,"bachelors_degree",31.69
1974,"advanced_degree",38.37
1974,"men_less_than_hs",20.63
1974,"men_high_school",26.15
1974,"men_some_college",26.79
1974,"men_bachelors_degree",36.62
1974,"men_advanced_degree",41.03
1974,"women_less_than_hs",12.87
1974,"women_high_school",16.49
1974,"women_some_college",17.91
1974,"women_bachelors_degree",24.7
1974,"women_advanced_degree",30.78
1974,"white_less_than_hs",18.15
1974,"white_high_school",21.97
1974,"white_some_college",23.68
1974,"white_bachelors_degree",31.97
1974,"white_advanced_degree",38.37
1974,"black_less_than_hs",15.61
1974,"black_high_school",18.7
1974,"black_some_college",20.41
1974,"black_bachelors_degree",28.46
1974,"black_advanced_degree",36.81
1974,"hispanic_less_than_hs",17.26
1974,"hispanic_high_school",19.65
1974,"hispanic_some_college",20.82
1974,"hispanic_bachelors_degree",28.46
1974,"hispanic_advanced_degree",29.35
1974,"white_men_less_than_hs",21.27
1974,"white_men_high_school",26.68
1974,"white_men_some_college",27.31
1974,"white_men_bachelors_degree",37
1974,"white_men_advanced_degree",41.11
1974,"black_men_less_than_hs",18.17
1974,"black_men_high_school",22.07
1974,"black_men_some_college",22.69
1974,"black_men_bachelors_degree",29.45
1974,"black_men_advanced_degree",38.52
1974,"hispanic_men_less_than_hs",19.26
1974,"hispanic_men_high_school",22.53
1974,"hispanic_men_some_college",22.15
1974,"hispanic_men_bachelors_degree",33.14
1974,"hispanic_men_advanced_degree",30.49
1974,"white_women_less_than_hs",12.96
1974,"white_women_high_school",16.61
1974,"white_women_some_college",17.8
1974,"white_women_bachelors_degree",24.48
1974,"white_women_advanced_degree",30.5
1974,"black_women_less_than_hs",12.31
1974,"black_women_high_school",15.55
1974,"black_women_some_college",18.19
1974,"black_women_bachelors_degree",27.8
1974,"black_women_advanced_degree",33.86
1974,"hispanic_women_less_than_hs",13.24
1974,"hispanic_women_high_school",16.29
1974,"hispanic_women_some_college",18.17
1974,"hispanic_women_bachelors_degree",21.7
1974,"hispanic_women_advanced_degree",26.74
1973,"less_than_hs",18.06
1973,"high_school",22.22
1973,"some_college",24.08
1973,"bachelors_degree",32.8
1973,"advanced_degree",38.16
1973,"men_less_than_hs",21.18
1973,"men_high_school",26.9
1973,"men_some_college",27.67
1973,"men_bachelors_degree",37.69
1973,"men_advanced_degree",40.09
1973,"women_less_than_hs",12.89
1973,"women_high_school",16.97
1973,"women_some_college",18.41
1973,"women_bachelors_degree",25.5
1973,"women_advanced_degree",32.73
1973,"white_less_than_hs",18.67
1973,"white_high_school",22.65
1973,"white_some_college",24.43
1973,"white_bachelors_degree",33.25
1973,"white_advanced_degree",38.11
1973,"black_less_than_hs",15.77
1973,"black_high_school",18.69
1973,"black_some_college",20.82
1973,"black_bachelors_degree",29.09
1973,"black_advanced_degree",42.01
1973,"hispanic_less_than_hs",16.58
1973,"hispanic_high_school",19.69
1973,"hispanic_some_college",22.41
1973,"hispanic_bachelors_degree",25.61
1973,"hispanic_advanced_degree",36.35
1973,"white_men_less_than_hs",21.95
1973,"white_men_high_school",27.54
1973,"white_men_some_college",28.17
1973,"white_men_bachelors_degree",38.31
1973,"white_men_advanced_degree",40.23
1973,"black_men_less_than_hs",18.63
1973,"black_men_high_school",21.51
1973,"black_men_some_college",23.55
1973,"black_men_bachelors_degree",30.16
1973,"black_men_advanced_degree",42.15
1973,"hispanic_men_less_than_hs",18.43
1973,"hispanic_men_high_school",22.35
1973,"hispanic_men_some_college",23.55
1973,"hispanic_men_bachelors_degree",28.1
1973,"hispanic_men_advanced_degree",42.61
1973,"white_women_less_than_hs",13.08
1973,"white_women_high_school",17.11
1973,"white_women_some_college",18.38
1973,"white_women_bachelors_degree",25.32
1973,"white_women_advanced_degree",31.81
1973,"black_women_less_than_hs",12.02
1973,"black_women_high_school",15.79
1973,"black_women_some_college",18.11
1973,"black_women_bachelors_degree",28.35
1973,"black_women_advanced_degree",41.81
1973,"hispanic_women_less_than_hs",12.92
1973,"hispanic_women_high_school",16.46
1973,"hispanic_women_some_college",20.22
1973,"hispanic_women_bachelors_degree",22.23
1973,"hispanic_women_advanced_degree",25.1
